0 1 2
53 10 4
54 5 6
54 5 6
54 5 8
54 5 8
54 10 1
54 10 12
54 10 19
55 4 2
55 4 2
55 8 9
55 8 9
55 11 20
55 11 6
55 20 6
56 7 6
56 7 6
56 14 9
56 14 9
57 5 8
57 5 8
57 10 13
57 10 13
57 10 8
57 18 10
57 18 8
58 14 11
58 14 11
58 18 16
58 18 16
59 10 2
59 10 20
59 10 14
59 11 19
59 11 19
59 16 19
59 16 19
59 21 9
59 21 20
59 21 2
60 10 7
60 10 4
60 10 5
60 11 19
60 11 19
60 12 5
60 14 20
60 14 20
60 16 12
60 16 5
61 4 20
61 4 20
61 17 16
61 17 16
61 17 16
61 17 10
61 17 12
61 22 4
62 10 13
62 10 20
62 10 18
62 16 6
62 16 6
62 19 5
62 19 5
62 23 13
63 9 19
63 9 19
63 11 18
63 11 18
64 9 10
64 9 10
64 16 20
64 16 20
65 1 16
65 1 16
65 8 4
65 8 4
65 19 17
65 19 14
65 19 11
66 8 14
66 8 14
66 13 14
66 13 6
66 14 6
66 19 13
66 19 13
66 24 25
66 24 25
67 12 20
67 12 20
67 24 19
67 24 19
68 4 9
68 4 9
68 7 8
68 7 17
68 7 10
68 22 23
68 22 23
69 5 13
69 5 13
69 16 19
69 16 19
70 8 14
70 8 14
70 11 12
70 11 12
71 19 15
71 19 15
71 25 1
71 25 1
72 1 10
72 1 10
72 13 27
72 17 16
72 17 11
72 17 21
72 22 2
72 22 2
72 26 13
72 26 27
73 2 28
73 8 19
73 8 19
73 15 18
73 15 18
73 19 28
73 24 28
74 12 8
74 12 8
74 13 5
74 13 5
75 1 19
75 1 19
75 12 15
75 12 15
76 17 18
76 17 18
76 27 9
76 27 9
77 2 12
77 2 12
77 4 9
77 4 13
77 9 10
77 9 10
77 13 9
78 17 18
78 17 18
78 24 4
78 24 4
79 4 15
79 4 15
79 5 18
79 5 18
79 9 10
79 9 26
79 10 26
80 8 14
80 8 14
80 21 11
80 28 9
80 28 9
80 29 21
80 29 11
81 6 5
81 6 5
81 27 29
81 27 29
82 5 8
82 5 18
82 5 17
82 14 2
82 14 2
82 24 20
82 24 20
83 13 25
83 17 7
83 17 7
83 20 21
83 20 21
83 26 25
83 28 25
84 8 14
84 8 14
84 12 25
84 12 25
85 6 2
85 6 2
85 10 22
85 10 27
85 19 17
85 19 13
85 19 27
85 22 27
85 27 2
85 27 2
86 22 20
86 22 20
86 23 22
86 23 22
87 19 11
87 19 11
87 20 13
87 20 13
88 16 15
88 16 15
88 29 6
88 29 6
89 18 4
89 18 4
89 29 4
89 29 4
90 17 29
90 17 29
90 26 13
90 26 5
90 26 5
90 26 16
90 26 20
91 18 20
91 18 20
91 24 2
91 24 2
92 2 12
92 2 12
92 7 13
92 11 7
92 11 13
92 28 16
92 28 16
92 30 8
92 30 9
92 30 12
93 7 28
93 7 28
93 15 26
93 15 26
94 5 28
94 5 28
94 13 18
94 13 15
94 13 12
94 28 25
94 28 25
95 5 11
95 5 18
95 5 20
95 11 17
95 11 17
95 14 30
95 14 30
96 18 21
96 18 21
96 21 15
96 21 15
97 5 8
97 5 8
97 13 8
97 13 8
98 1 19
98 1 19
98 13 18
98 13 18
98 31 22
98 31 6
98 31 20
99 15 30
99 15 30
99 22 11
99 22 11
100 8 10
100 12 26
100 12 26
100 14 8
100 14 10
100 23 9
100 23 9
101 16 17
101 16 17
101 18 14
101 18 14
102 12 8
102 12 8
102 12 9
102 12 9
103 26 12
103 26 12
103 28 7
103 28 7
104 5 6
104 5 6
104 11 32
104 11 32
104 21 25
104 21 25
105 10 24
105 10 24
105 22 26
105 22 26
105 23 22
105 23 11
105 23 24
106 17 2
106 17 28
106 17 28
106 17 26
106 17 30
106 32 30
106 32 30
106 33 34
106 33 11
106 33 19
107 6 25
107 6 25
107 33 7
107 33 7
108 5 32
108 25 32
108 25 32
108 28 5
108 28 32
108 31 4
108 31 4
109 11 13
109 11 13
109 15 25
109 15 25
110 2 35
110 2 35
110 15 5
110 15 5
110 20 26
110 20 26
111 10 38
111 10 38
111 10 15
111 10 15
111 23 35
111 23 15
111 33 19
111 33 19
111 35 15
111 36 37
111 36 37
112 7 10
112 7 23
112 7 20
112 11 29
112 11 29
112 33 27
112 33 27
113 2 18
113 2 18
113 13 10
113 13 10
113 39 25
114 15 40
114 15 40
114 22 19
114 22 19
114 33 37
114 33 37
114 35 29
114 35 28
114 35 20
115 4 12
115 4 12
115 10 8
115 29 18
115 29 18
115 36 8
115 39 8
116 22 35
116 22 35
116 28 20
116 28 20
117 24 20
117 24 29
117 24 16
117 31 22
117 31 22
117 33 32
117 33 32
118 18 28
118 18 11
118 18 9
118 23 29
118 23 29
118 28 19
118 28 19
119 29 2
119 29 2
119 39 2
119 39 2
120 2 18
120 2 18
120 12 24
120 12 24
121 19 29
121 19 29
121 21 23
121 21 4
121 21 6
121 28 2
121 28 2
121 41 26
121 41 23
121 41 8
122 4 42
122 4 42
122 5 33
122 5 33
122 34 6
122 34 6
123 17 2
123 17 2
123 19 21
123 19 21
124 31 40
124 31 36
124 38 24
124 38 24
124 38 23
124 38 23
124 40 36
125 32 23
125 32 23
125 35 26
125 35 26
125 43 8
125 43 4
125 43 26
126 9 4
126 9 4
126 15 10
126 15 10
127 14 17
127 14 17
127 25 31
127 25 31
128 9 20
128 9 20
128 30 19
128 30 19
129 7 24
129 7 24
129 7 24
129 7 24
129 11 20
129 11 28
129 11 33
130 4 5
130 16 38
130 16 38
130 20 12
130 20 12
130 44 4
130 44 5
131 12 13
131 12 13
131 42 33
131 42 33
132 4 25
132 4 26
132 4 27
132 35 16
132 35 16
132 39 35
132 39 35
133 7 37
133 19 7
133 19 37
133 31 18
133 31 18
133 36 9
133 36 9
133 45 13
134 17 16
134 17 16
134 33 43
134 33 43
135 6 39
135 12 6
135 12 39
135 17 18
135 17 18
135 41 27
135 41 27
136 14 23
136 14 23
136 34 16
136 34 16
137 10 16
137 10 16
137 18 21
137 18 38
137 18 30
137 34 24
137 34 24
137 45 46
137 45 46
138 20 2
138 20 2
138 22 38
138 22 38
138 28 19
138 28 38
138 31 6
138 31 32
138 31 7
138 38 19
139 25 2
139 25 2
139 29 42
139 29 42
139 47 48
139 47 48
140 5 46
140 12 22
140 12 22
140 13 5
140 13 46
140 15 12
140 15 43
140 15 13
140 44 36
140 44 36
141 1 24
141 9 10
141 9 10
141 13 24
141 19 28
141 19 28
141 32 24
142 6 22
142 10 11
142 10 11
142 11 18
142 11 18
142 13 22
142 45 22
143 8 49
143 8 49
143 16 4
143 24 44
143 24 44
143 43 4
143 43 35
143 43 35
143 43 16
144 10 28
144 10 28
144 16 17
144 16 24
144 16 28
144 34 21
144 34 21
145 4 2
145 4 2
145 5 50
145 5 50
145 19 43
145 19 43
146 22 32
146 22 32
146 41 18
146 41 18
147 7 8
147 7 17
147 7 25
147 12 25
147 12 25
147 29 34
147 29 34
148 6 11
148 6 11
148 9 46
148 9 46
148 23 51
148 24 4
148 24 47
148 24 14
148 33 51
148 36 51
149 38 7
149 38 7
149 48 33
149 48 33
150 26 23
150 26 37
150 26 32
150 38 39
150 38 39
150 38 40
150 38 40
151 10 50
151 10 50
151 12 37
151 12 21
151 14 18
151 14 18
151 37 21
151 52 4
151 52 30
151 52 44
152 22 40
152 22 40
152 45 50
152 45 50
152 49 29
152 49 50
152 49 7
153 4 31
153 4 31
153 17 41
153 17 41
154 9 21
154 9 21
154 26 20
154 26 20
154 53 54
154 53 45
154 53 13
155 27 8
155 27 8
155 31 19
155 31 19
156 22 28
156 22 28
156 22 54
156 22 54
156 36 21
156 36 22
156 36 10
157 24 28
157 24 29
157 24 43
157 26 25
157 26 25
157 43 5
157 43 5
157 55 56
157 55 21
157 55 39
158 24 51
158 24 51
158 54 15
158 54 15
159 34 22
159 34 22
159 44 41
159 44 41
160 16 52
160 16 52
160 25 32
160 25 32
161 27 13
161 27 13
161 30 57
161 30 57
161 51 39
161 51 39
162 1 33
162 1 33
162 54 17
162 54 17
163 39 40
163 39 40
163 42 14
163 42 14
164 18 29
164 18 29
164 34 16
164 34 41
164 34 29
164 42 54
164 42 54
164 58 59
164 58 60
164 58 31
165 18 8
165 18 8
165 25 20
165 25 20
166 33 11
166 33 11
166 59 58
166 59 58
167 11 32
167 39 40
167 39 49
167 39 43
167 42 40
167 42 40
167 53 32
167 54 49
167 54 49
167 55 32
168 15 34
168 15 34
168 20 58
168 20 58
168 41 35
168 41 49
168 41 42
169 10 36
169 10 34
169 10 35
169 35 39
169 35 39
169 48 57
169 48 57
170 23 33
170 23 33
170 28 25
170 28 47
170 47 25
170 55 30
170 55 30
171 10 7
171 10 7
171 46 55
171 46 55
171 61 62
171 61 62
172 18 17
172 18 17
172 40 58
172 40 58
173 12 40
173 12 40
173 49 59
173 49 59
173 63 6
173 63 20
173 63 37
174 5 60
174 5 60
174 13 64
174 13 64
174 37 14
174 37 14
175 17 25
175 17 25
175 19 59
175 19 59
175 63 65
175 63 65
176 4 12
176 4 12
176 57 12
176 57 12
177 17 37
177 17 37
177 50 33
177 50 33
178 12 66
178 12 66
178 18 58
178 18 58
178 60 5
178 60 5
179 10 65
179 10 65
179 50 29
179 50 29
180 14 38
180 14 38
180 32 16
180 32 1
180 32 39
180 52 64
180 52 64
181 17 14
181 17 56
181 17 55
181 54 26
181 54 26
181 61 36
181 61 36
181 67 57
181 67 16
181 67 22
182 2 36
182 2 49
182 5 68
182 5 68
182 5 67
182 5 67
182 36 49
182 39 46
182 39 46
182 69 13
183 40 68
183 40 68
183 64 9
183 64 9
184 4 7
184 4 7
184 31 44
184 31 44
184 49 71
184 50 71
184 51 71
184 57 65
184 57 29
184 57 63
184 62 70
184 62 70
185 9 36
185 9 36
185 30 66
185 30 66
186 13 41
186 17 6
186 17 6
186 48 43
186 48 43
186 50 13
186 50 41
186 64 66
186 64 27
186 64 41
187 7 12
187 7 12
187 41 67
187 41 67
187 50 23
187 50 66
187 50 8
188 2 64
188 2 64
188 21 66
188 21 66
189 41 64
189 41 64
189 47 68
189 47 68
189 50 72
189 50 72
190 39 30
190 39 30
190 58 4
190 58 4
191 13 73
191 34 73
191 61 15
191 61 15
191 61 37
191 61 37
191 70 73
192 2 61
192 2 61
192 69 51
192 69 51
193 8 21
193 8 21
193 20 29
193 20 18
193 20 37
193 69 44
193 69 44
194 29 45
194 29 45
194 52 74
194 52 74
194 53 33
194 53 33
195 27 57
195 27 57
195 61 5
195 61 5
196 1 69
196 1 69
196 58 36
196 58 36
197 6 62
197 6 62
197 14 29
197 14 29
198 1 31
198 1 31
198 26 54
198 26 54
199 10 27
199 10 27
199 70 47
199 70 47
200 5 22
200 5 22
200 36 46
200 36 50
200 45 38
200 45 38
200 46 50
201 11 60
201 11 60
201 50 53
201 50 53
201 56 75
201 56 75
201 76 57
201 76 41
201 76 58
202 4 25
202 9 30
202 9 30
202 34 4
202 34 25
202 45 67
202 45 67
203 7 39
203 7 39
203 64 19
203 64 19
204 38 51
204 38 51
204 70 51
204 70 33
204 70 40
204 72 14
204 72 14
205 47 38
205 47 64
205 47 73
205 60 77
205 60 77
205 60 41
205 60 41
205 61 19
205 61 19
206 11 18
206 11 18
206 65 35
206 65 35
206 70 78
206 70 78
207 2 73
207 2 73
207 50 59
207 50 59
207 77 16
207 77 53
207 77 24
208 1 13
208 1 13
208 25 59
208 25 59
208 79 80
208 79 80
209 22 43
209 22 43
209 27 68
209 27 70
209 67 76
209 67 76
209 68 70
210 23 35
210 23 35
210 24 16
210 24 16
211 16 8
211 48 70
211 48 70
211 49 8
211 63 8
211 71 6
211 71 6
211 81 82
211 81 75
211 81 69
212 33 61
212 33 61
212 66 42
212 66 42
213 25 82
213 25 82
213 34 14
213 34 14
213 70 71
213 71 83
213 71 83
214 1 28
214 1 28
214 28 66
214 28 66
214 77 19
214 77 38
214 77 35
215 1 53
215 1 53
215 34 6
215 34 6
216 34 25
216 34 25
216 46 59
216 46 59
216 46 84
216 47 84
216 73 84
217 24 12
217 24 12
217 76 19
217 76 19
218 36 85
218 36 85
218 38 60
218 38 60
218 41 4
218 41 24
218 41 53
218 57 50
218 57 50
219 22 74
219 22 74
219 43 83
219 43 83
219 58 10
219 58 15
219 58 64
220 54 78
220 54 78
220 57 37
220 57 37
220 70 86
220 70 86
220 87 79
220 87 75
220 87 18
221 17 4
221 17 4
221 19 88
221 19 88
221 21 16
221 21 16
222 27 74
222 27 74
222 36 40
222 60 36
222 60 40
222 73 78
222 73 78
223 22 8
223 22 8
223 30 40
223 30 40
224 10 64
224 10 64
224 45 30
224 45 30
225 28 66
225 28 66
225 33 52
225 33 52
225 40 89
225 40 89
226 30 90
226 30 90
226 61 59
226 61 59
226 76 27
226 76 27
227 19 51
227 19 51
227 21 69
227 21 69
227 63 91
227 63 91
227 83 5
227 83 71
227 83 6
228 67 14
228 67 32
228 67 82
228 78 55
228 78 55
228 79 15
228 79 15
228 92 93
228 92 93
229 14 48
229 32 14
229 32 48
229 43 25
229 43 25
229 59 69
229 59 69
230 37 74
230 37 74
230 53 89
230 53 89
231 31 14
231 31 14
231 70 41
231 70 41
232 4 61
232 4 61
232 17 44
232 17 44
232 24 63
232 24 57
232 58 94
232 58 94
232 63 57
233 62 39
233 62 44
233 62 60
233 67 34
233 67 34
233 71 93
233 71 93
234 5 67
234 5 67
234 21 39
234 21 52
234 21 53
234 39 34
234 39 34
235 62 76
235 62 76
235 63 35
235 63 35
235 95 96
235 95 96
236 9 32
236 9 32
236 40 95
236 40 65
236 40 22
236 58 57
236 58 57
237 24 69
237 24 69
237 61 23
237 61 23
237 94 82
237 94 30
237 94 57
237 97 98
237 97 58
237 97 36
238 49 30
238 49 30
238 94 35
238 94 35
239 8 4
239 8 83
239 8 24
239 9 25
239 9 25
239 48 98
239 48 98
240 67 51
240 67 51
240 68 12
240 68 12
240 78 23
240 78 2
240 78 5
241 86 96
241 86 96
241 88 5
241 88 5
241 90 88
241 90 56
241 90 87
242 29 60
242 29 60
242 49 60
242 49 60
243 92 30
243 92 30
243 97 87
243 97 87
244 21 77
244 22 77
244 35 13
244 35 13
244 42 77
244 96 73
244 96 73
244 97 99
244 97 99
245 37 29
245 37 29
245 52 38
245 52 38
245 84 100
245 84 100
246 22 101
246 22 101
246 80 43
246 80 43
246 94 10
246 94 10
246 97 20
246 97 96
246 97 40
246 102 77
246 102 89
246 102 55
247 63 100
247 63 100
247 95 98
247 95 98
248 24 55
248 24 55
248 52 51
248 52 51
249 15 91
249 15 91
249 32 43
249 32 43
250 6 99
250 6 99
250 44 63
250 44 63
250 103 104
250 103 104
251 18 9
251 18 78
251 18 93
251 20 56
251 20 56
251 68 80
251 68 80
252 14 38
252 14 38
252 60 77
252 60 77
253 22 92
253 22 92
253 62 22
253 62 22
254 14 33
254 14 33
254 37 44
254 37 44
255 2 78
255 2 78
255 33 29
255 33 29
256 23 4
256 23 4
256 55 93
256 55 93
257 7 44
257 7 44
257 9 105
257 9 105
257 45 93
257 45 93
258 35 80
258 35 80
258 67 102
258 67 21
258 96 75
258 96 75
258 102 21
259 80 103
259 80 103
259 88 12
259 88 12
260 10 12
260 10 12
260 58 79
260 58 79
261 16 73
261 16 73
261 23 106
261 23 106
261 46 69
261 46 57
261 46 5
261 75 26
261 75 26
262 23 104
262 23 104
262 44 85
262 44 85
263 57 41
263 57 41
263 76 83
263 76 83
263 77 76
263 77 72
263 77 11
263 107 45
263 107 71
263 107 14
264 40 41
264 40 41
264 49 22
264 49 22
265 68 55
265 68 55
265 77 8
265 77 8
266 27 19
266 27 19
266 96 42
266 96 42
267 43 44
267 43 44
267 75 60
267 75 60
267 84 93
267 84 92
267 84 86
268 35 78
268 35 78
268 53 59
268 53 20
268 59 20
268 69 87
268 69 21
268 69 74
268 85 32
268 85 32
269 11 78
269 11 78
269 69 44
269 69 105
269 69 16
269 70 73
269 70 73
270 56 73
270 56 73
270 102 23
270 102 23
271 36 82
271 36 68
271 36 87
271 52 17
271 52 17
271 70 1
271 70 1
272 10 108
272 14 108
272 45 108
272 47 82
272 47 82
272 55 40
272 55 40
273 30 19
273 30 63
273 30 20
273 83 44
273 83 44
273 105 14
273 105 14
274 8 85
274 8 85
274 19 109
274 20 101
274 20 101
274 45 109
274 60 109
275 41 34
275 41 34
275 106 33
275 106 33
276 13 50
276 13 50
276 51 84
276 51 42
276 51 59
276 83 74
276 83 74
277 38 47
277 38 47
277 73 7
277 73 7
278 9 19
278 9 62
278 11 110
278 11 110
278 19 62
278 87 15
278 87 15
278 97 49
278 97 49
279 5 66
279 5 66
279 55 22
279 55 22
280 4 23
280 4 23
280 14 109
280 14 109
281 53 1
281 53 1
281 74 102
281 74 103
281 74 59
281 106 111
281 106 111
281 109 4
281 109 4
281 112 80
281 112 12
281 112 91
282 38 81
282 38 81
282 112 2
282 112 2
283 2 109
283 2 109
283 66 40
283 66 40
284 33 75
284 33 75
284 105 90
284 105 90
285 63 59
285 63 59
285 102 30
285 102 30
286 57 65
286 57 91
286 57 52
286 106 102
286 106 102
286 110 64
286 110 64
287 36 40
287 36 40
287 48 36
287 48 36
287 48 76
287 48 74
287 76 74
288 17 40
288 17 40
288 104 51
288 104 51
289 66 50
289 66 50
289 81 36
289 81 36
289 105 28
289 105 18
289 105 67
290 40 30
290 40 111
290 40 56
290 59 31
290 59 31
290 86 28
290 86 28
290 113 48
290 113 37
290 113 10
291 23 39
291 23 39
291 106 42
291 106 42
292 16 59
292 16 59
292 28 83
292 28 83
292 101 66
292 102 101
292 102 66
293 15 43
293 15 43
293 55 27
293 55 27
293 94 114
293 94 114
294 50 60
294 50 60
294 96 103
294 96 103
295 29 40
295 29 40
295 113 8
295 113 8
296 97 107
296 97 107
296 98 68
296 98 68
296 115 116
296 115 116
297 4 15
297 4 61
297 4 11
297 37 92
297 37 92
297 66 50
297 66 50
297 69 92
297 69 85
297 92 85
298 41 2
298 41 2
298 87 11
298 87 11
299 74 114
299 74 114
299 80 70
299 80 70
300 7 83
300 7 83
300 9 51
300 9 51
300 85 107
300 85 64
300 85 54
301 10 23
301 10 23
301 45 22
301 45 22
301 84 117
301 84 117
301 89 54
301 89 16
301 89 41
302 4 45
302 4 45
302 79 47
302 79 47
302 105 12
302 105 70
302 105 21
303 30 37
303 30 37
303 109 51
303 109 51
304 35 14
304 35 14
304 70 14
304 70 14
305 85 82
305 85 82
305 97 1
305 97 1
306 106 99
306 106 99
306 111 93
306 111 93
307 1 81
307 1 81
307 18 118
307 18 118
307 74 68
307 74 68
308 28 119
308 28 119
308 54 73
308 54 73
308 68 74
308 68 74
309 21 84
309 21 84
309 21 100
309 39 42
309 39 42
309 120 21
309 120 100
310 63 114
310 63 114
310 115 36
310 115 36
311 9 112
311 10 9
311 10 112
311 50 26
311 50 26
311 68 73
311 68 73
311 97 99
311 97 14
311 97 110
312 55 52
312 55 52
312 60 51
312 60 33
312 60 68
312 85 104
312 85 104
313 29 113
313 29 113
313 67 79
313 67 79
314 16 110
314 16 110
314 43 64
314 43 55
314 64 55
314 75 93
314 75 109
314 75 79
314 108 116
314 108 116
315 43 36
315 43 36
315 67 81
315 67 81
316 60 115
316 60 115
316 64 87
316 64 87
316 121 83
316 121 57
316 121 87
317 56 77
317 56 57
317 56 23
317 72 95
317 72 95
317 116 40
317 116 40
318 18 27
318 18 27
318 43 13
318 43 13
318 122 123
318 122 123
319 104 102
319 104 102
319 109 40
319 109 40
320 76 90
320 76 75
320 76 13
320 78 59
320 78 59
320 108 104
320 108 104
321 22 30
321 22 30
321 123 49
321 123 49
321 124 17
322 73 76
322 73 76
322 108 29
322 108 29
323 36 121
323 36 121
323 88 29
323 88 29
324 25 59
324 25 94
324 25 30
324 49 46
324 49 46
324 80 112
324 80 1
324 81 27
324 81 27
324 112 1
325 61 110
325 61 110
325 102 71
325 102 71
325 104 109
325 104 79
325 104 26
326 43 122
326 43 122
326 79 19
326 79 19
327 90 45
327 90 45
327 116 56
327 116 56
328 17 109
328 17 31
328 17 57
328 66 122
328 66 122
328 77 66
328 77 66
328 125 126
328 125 126
329 38 77
329 38 46
329 38 53
329 52 29
329 52 29
329 87 8
329 87 8
329 89 127
329 89 127
330 1 104
330 1 104
330 37 120
330 37 102
330 37 127
330 83 68
330 83 68
331 15 67
331 15 67
331 26 88
331 26 70
331 26 34
331 113 2
331 113 2
332 10 91
332 10 91
332 126 48
332 126 48
332 128 52
332 128 66
332 128 105
332 129 130
332 129 131
333 10 42
333 10 42
333 51 56
333 51 56
333 61 74
333 61 38
333 61 125
334 14 42
334 14 95
334 14 131
334 16 41
334 16 54
334 41 54
334 62 123
334 62 123
334 86 88
334 86 88
335 58 26
335 58 26
335 100 5
335 100 5
336 19 94
336 19 94
336 68 42
336 68 42
337 118 26
337 118 26
337 122 37
337 122 37
338 5 41
338 5 41
338 36 132
338 36 132
338 89 92
338 89 92
339 4 123
339 4 36
339 4 124
339 83 12
339 83 12
339 111 4
339 111 4
340 8 30
340 8 30
340 80 27
340 80 27
341 14 51
341 14 51
341 78 10
341 78 48
341 78 119
341 101 15
341 101 15
342 47 18
342 47 18
342 94 85
342 94 85
343 11 106
343 11 106
343 52 25
343 52 25
344 20 15
344 20 99
344 20 77
344 36 45
344 36 45
344 75 63
344 75 63
345 129 15
345 129 15
345 131 89
345 131 89
346 42 97
346 64 42
346 64 97
346 91 9
346 91 9
346 121 69
346 131 35
346 131 35
346 133 121
346 133 69
346 134 76
346 134 43
346 134 123
347 9 35
347 34 137
347 34 137
347 50 94
347 50 94
347 84 25
347 84 25
347 134 9
347 134 35
347 135 136
347 135 136
348 6 83
348 6 83
348 25 138
348 25 138
348 33 93
348 60 43
348 77 93
348 108 16
348 108 16
348 110 93
348 139 60
348 139 43
349 30 14
349 30 14
349 67 112
349 67 112
349 104 43
349 104 4
349 104 112
350 120 127
350 120 127
350 137 104
350 137 104
351 37 100
351 37 47
351 37 62
351 43 32
351 43 32
351 121 18
351 121 18
352 80 27
352 80 12
352 80 50
352 114 71
352 114 71
352 128 120
352 128 120
353 84 20
353 84 20
353 135 46
353 135 46
354 45 2
354 45 2
354 51 33
354 51 33
354 57 100
354 57 51
354 57 133
355 48 83
355 48 83
355 100 7
355 100 7
355 123 77
355 123 66
355 123 133
356 52 88
356 52 88
356 52 127
356 52 12
356 52 137
356 100 137
356 100 137
357 59 2
357 59 2
357 125 14
357 129 57
357 129 57
357 139 125
357 139 14
358 70 103
358 70 103
358 83 140
358 83 140
358 112 94
358 112 94
359 21 107
359 21 107
359 107 44
359 107 44
360 6 5
360 36 6
360 36 5
360 81 121
360 81 121
360 101 105
360 101 105
361 57 139
361 57 139
361 89 91
361 89 91
362 17 52
362 17 95
362 17 106
362 19 97
362 19 97
362 34 57
362 34 57
362 58 135
362 141 58
362 141 135
363 37 60
363 37 91
363 37 33
363 64 132
363 64 132
363 97 18
363 97 18
364 117 56
364 117 56
364 131 34
364 131 34
365 1 124
365 1 124
365 115 98
365 115 98
365 142 143
365 142 143
366 30 1
366 30 1
366 121 65
366 121 65
366 138 80
366 138 94
366 138 66
367 66 119
367 66 119
367 73 144
367 84 144
367 99 95
367 99 95
367 110 144
368 7 138
368 7 30
368 69 29
368 69 29
368 86 121
368 86 121
368 89 15
368 138 30
368 145 89
368 145 15
369 36 19
369 36 19
369 118 29
369 131 55
369 131 55
370 74 88
370 74 88
370 114 20
370 114 20
371 35 127
371 35 127
371 57 114
371 63 46
371 63 46
371 143 57
371 143 114
372 18 32
372 18 32
372 39 20
372 39 20
373 1 6
373 1 6
373 58 49
373 58 49
374 115 67
374 115 67
374 140 81
374 140 81
375 53 21
375 53 21
375 82 33
375 82 33
375 145 50
375 145 71
375 145 121
376 58 17
376 58 17
376 75 139
376 75 30
376 75 29
376 83 9
376 83 9
377 12 118
377 12 118
377 13 25
377 13 25
377 60 52
377 60 129
377 60 145
378 16 62
378 16 62
378 72 116
378 72 116
379 17 132
379 80 133
379 80 133
379 88 17
