0 1 2
100 15 41
100 16 12
100 19 12
100 30 12
100 50 15
100 50 15
101 4 49
101 4 41
101 4 24
101 17 26
101 17 26
101 31 51
101 31 51
101 49 12
101 49 12
101 52 42
101 52 26
101 52 9
102 4 31
102 4 17
102 4 47
102 23 38
102 23 38
102 28 31
102 28 31
103 4 1
103 4 1
103 9 4
103 9 4
104 45 27
104 45 27
104 52 12
104 52 12
105 19 33
105 19 33
105 24 18
105 24 18
105 27 36
105 27 14
105 27 34
106 25 28
106 25 28
106 44 45
106 44 45
107 7 53
107 9 53
107 18 38
107 18 38
107 37 53
107 44 26
107 44 26
108 39 10
108 39 10
108 39 23
108 39 23
109 2 19
109 2 51
109 2 34
109 30 29
109 30 29
109 33 19
109 33 19
110 7 6
110 7 6
110 29 48
110 29 48
111 26 12
111 26 12
111 40 30
111 40 30
112 1 22
112 1 24
112 1 48
112 18 22
112 18 22
112 21 5
112 21 5
113 9 40
113 17 18
113 17 18
113 21 52
113 21 52
113 54 9
113 54 40
114 8 51
114 8 24
114 8 50
114 13 41
114 13 41
114 18 40
114 18 40
114 33 45
114 33 5
114 45 5
115 1 27
115 1 27
115 30 45
115 30 45
116 36 25
116 36 41
116 36 18
116 42 18
116 42 18
116 45 9
116 45 9
117 15 45
117 15 45
117 21 53
117 21 53
117 41 55
117 41 55
118 8 9
118 8 9
118 39 43
118 39 43
119 37 40
119 37 50
119 37 43
119 46 25
119 46 25
119 52 47
119 52 47
120 24 9
120 24 9
120 24 48
120 24 48
121 4 33
121 4 33
121 31 36
121 31 36
122 9 42
122 9 42
122 21 12
122 21 12
123 33 48
123 33 48
123 34 8
123 34 8
124 24 55
124 24 55
124 34 55
124 34 55
125 14 1
125 14 1
125 53 54
125 53 54
126 12 13
126 12 13
126 55 54
126 55 54
127 6 40
127 6 40
127 39 12
127 39 12
127 56 29
127 56 30
127 56 11
128 12 31
128 12 31
128 22 46
128 22 46
128 36 18
128 36 7
128 36 26
129 14 22
129 14 43
129 14 28
129 38 22
129 38 22
129 49 35
129 49 35
130 12 32
130 12 32
130 39 4
130 41 39
130 41 4
130 50 15
130 50 15
131 7 56
131 7 56
131 30 1
131 30 1
132 4 53
132 4 53
132 33 54
132 33 54
133 32 30
133 32 30
133 43 21
133 43 21
134 10 9
134 10 9
134 42 25
134 42 25
135 1 20
135 1 20
135 35 2
135 35 2
136 14 13
136 14 13
136 52 18
136 52 18
137 23 40
137 23 40
137 46 24
137 46 24
138 8 51
138 8 51
138 17 15
138 17 15
138 31 57
138 41 57
138 44 57
139 27 50
139 27 50
139 39 32
139 39 32
140 2 25
140 2 25
140 9 30
140 9 30
141 17 39
141 17 39
141 45 47
141 45 47
141 48 39
141 48 4
141 48 11
142 1 57
142 1 57
142 38 44
142 38 44
143 38 4
143 38 4
143 38 48
143 38 27
143 38 15
143 51 13
143 51 13
144 15 26
144 15 26
144 20 35
144 20 35
145 34 14
145 34 14
145 52 10
145 52 10
146 8 2
146 8 51
146 12 53
146 12 53
146 23 34
146 23 34
146 51 2
147 18 26
147 18 56
147 18 46
147 32 50
147 32 50
147 35 36
147 35 36
148 8 37
148 8 37
148 25 49
148 25 49
148 57 22
148 57 23
148 57 29
149 2 10
149 2 10
149 48 35
149 48 35
149 56 22
149 56 31
149 56 9
150 11 57
150 15 35
150 15 35
150 38 11
150 38 57
150 49 23
150 49 23
151 17 28
151 17 28
151 31 57
151 31 57
152 23 58
152 23 58
152 41 8
152 41 8
152 55 56
152 55 56
153 14 1
153 14 1
153 21 22
153 21 28
153 21 37
153 33 56
153 33 56
154 20 53
154 20 54
154 29 28
154 29 28
154 46 27
154 46 27
154 53 54
155 12 46
155 12 46
155 40 56
155 40 56
156 39 14
156 39 14
156 52 51
156 52 51
156 59 52
156 59 29
156 59 46
157 1 45
157 1 45
157 55 17
157 55 17
158 10 20
158 10 52
158 20 52
158 49 56
158 49 56
158 51 23
158 51 23
159 26 60
159 26 60
159 28 35
159 28 35
159 30 61
159 38 57
159 38 57
159 44 61
159 50 61
160 16 34
160 16 34
160 42 39
160 42 35
160 42 61
160 50 38
160 50 38
161 1 45
161 1 45
161 27 49
161 27 49
161 36 62
161 36 62
162 6 61
162 6 61
162 25 15
162 25 29
162 25 36
162 27 58
162 27 58
163 4 34
163 4 34
163 10 50
163 10 50
163 39 56
163 39 27
163 39 55
164 1 58
164 1 58
164 39 7
164 39 7
164 52 42
164 52 53
164 52 15
164 63 1
164 63 32
164 63 57
165 26 24
165 26 24
165 40 21
165 40 21
166 2 5
166 2 4
166 2 35
166 11 45
166 11 45
166 24 12
166 24 12
166 61 64
166 61 64
167 1 24
167 1 24
167 8 5
167 8 5
168 26 50
168 26 50
168 60 47
168 60 47
168 65 46
168 65 32
168 65 22
169 7 29
169 7 29
169 48 23
169 48 23
169 66 20
169 66 35
169 66 14
170 54 67
170 54 67
170 65 1
170 65 1
170 66 12
170 66 12
171 8 28
171 11 14
171 11 44
171 11 54
171 49 8
171 49 28
171 50 26
171 50 26
171 67 55
171 67 55
172 12 37
172 12 37
172 41 55
172 41 56
172 41 31
172 48 53
172 48 53
173 48 20
173 48 20
173 54 1
173 54 5
173 54 43
173 62 25
173 62 25
174 1 51
174 1 51
174 52 68
174 52 68
174 62 21
174 62 21
175 2 46
175 2 46
175 6 43
175 6 43
176 42 58
176 42 58
176 56 16
176 56 16
176 68 33
176 68 49
176 68 18
177 10 11
177 10 11
177 21 47
177 21 47
177 35 58
177 35 54
177 35 60
178 17 27
178 17 27
178 19 62
178 19 62
178 28 69
178 28 69
179 27 25
179 27 25
179 30 26
179 30 26
180 5 1
180 5 1
180 29 22
180 29 22
181 7 70
181 18 22
181 18 22
181 52 15
181 52 15
181 56 70
181 61 70
182 5 65
182 33 64
182 33 64
182 37 11
182 37 11
182 61 65
182 68 65
183 14 34
183 14 34
183 32 44
183 32 44
184 25 24
184 25 24
184 38 68
184 38 68
185 12 20
185 12 20
185 61 39
185 61 39
186 11 8
186 11 8
186 38 68
186 38 68
186 48 71
186 48 71
186 55 72
186 61 49
186 61 29
186 61 17
186 64 72
186 69 72
187 4 33
187 4 33
187 61 34
187 61 34
188 52 6
188 52 6
188 59 27
188 59 27
189 4 24
189 4 24
189 15 69
189 15 69
190 15 31
190 15 31
190 37 32
190 37 32
190 52 15
190 52 13
190 52 49
191 17 4
191 17 4
191 62 5
191 62 5
192 2 9
192 2 9
192 70 44
192 70 44
193 51 70
193 51 70
193 68 24
193 68 24
194 17 7
194 17 10
194 17 53
194 42 66
194 42 66
194 58 22
194 58 22
194 73 74
194 73 51
194 73 5
195 8 62
195 8 36
195 51 2
195 51 2
195 60 14
195 60 14
195 62 36
196 65 60
196 65 60
196 74 71
196 74 71
197 15 16
197 15 16
197 60 24
197 60 24
198 38 59
198 38 55
198 38 72
198 60 11
198 60 11
198 67 46
198 67 46
199 28 29
199 28 29
199 41 66
199 41 66
200 21 25
200 21 25
200 27 20
200 27 20
200 34 75
200 34 75
200 76 77
200 76 78
200 76 43
201 21 44
201 21 44
201 24 16
201 24 16
201 38 79
201 38 79
201 74 71
201 74 47
201 74 16
202 55 69
202 55 69
202 73 68
202 73 68
203 30 7
203 30 7
203 42 18
203 42 18
204 7 70
204 7 70
204 59 26
204 59 26
205 16 21
205 16 21
205 57 70
205 57 70
206 20 10
206 20 70
206 20 58
206 22 36
206 22 36
206 57 70
206 57 70
206 80 62
206 80 74
206 80 4
207 5 67
207 5 67
207 33 13
207 33 13
208 29 34
208 29 34
208 67 2
208 67 2
208 81 82
208 81 82
209 8 79
209 8 18
209 8 21
209 19 39
209 19 39
209 61 51
209 61 51
210 33 65
210 33 65
210 69 39
210 73 44
210 73 44
210 79 69
210 79 39
211 21 66
211 21 66
211 44 30
211 44 30
212 22 63
212 22 63
212 35 39
212 35 39
213 1 74
213 1 74
213 36 84
213 52 14
213 52 14
213 77 84
213 83 84
214 25 16
214 25 83
214 25 19
214 34 52
214 34 52
214 69 28
214 69 28
215 25 20
215 25 20
215 75 17
215 75 17
216 22 81
216 22 81
216 26 9
216 26 9
216 47 69
216 47 67
216 47 60
216 59 85
216 59 85
217 18 2
217 18 2
217 33 27
217 33 27
218 26 66
218 26 33
218 26 81
218 32 31
218 32 31
218 45 50
218 45 30
218 47 37
218 47 37
218 50 30
219 8 54
219 8 54
219 43 56
219 43 56
219 55 37
219 72 55
219 72 37
220 14 75
220 14 75
220 29 33
220 29 33
220 57 9
220 78 9
220 85 9
221 12 76
221 12 76
221 56 57
221 56 57
222 30 83
222 30 83
222 67 12
222 67 13
222 67 45
222 76 61
222 76 61
222 86 33
222 86 47
222 86 34
223 10 88
223 21 88
223 33 88
223 50 75
223 50 75
223 79 53
223 79 53
223 87 80
223 87 15
223 87 12
224 18 69
224 18 69
224 32 5
224 41 36
224 41 36
224 44 5
224 44 32
225 71 80
225 71 80
225 80 4
225 80 4
226 8 24
226 8 56
226 16 54
226 16 54
226 24 56
226 37 5
226 37 5
227 18 70
227 18 70
227 44 88
227 44 88
228 9 18
228 9 18
228 34 17
228 34 23
228 34 28
228 86 88
228 86 88
229 33 20
229 33 61
229 33 63
229 38 51
229 38 51
229 51 9
229 51 9
230 19 8
230 19 56
230 19 17
230 57 82
230 57 82
230 81 65
230 81 65
231 63 44
231 63 44
231 69 37
231 69 37
232 41 42
232 41 9
232 42 9
232 66 69
232 66 69
232 80 31
232 80 31
233 48 56
233 48 56
233 64 85
233 64 85
234 11 58
234 11 58
234 44 66
234 44 66
234 61 89
234 61 89
235 1 21
235 1 21
235 88 17
235 88 17
236 6 58
236 6 22
236 44 76
236 44 76
236 70 6
236 70 85
236 70 55
236 77 37
236 77 37
237 59 83
237 59 83
237 71 18
237 71 79
237 71 45
237 76 85
237 76 85
238 21 9
238 21 9
238 46 56
238 46 56
238 80 21
238 80 53
238 80 29
239 54 36
239 54 36
239 63 10
239 63 10
240 18 52
240 27 79
240 27 40
240 27 72
240 63 21
240 63 21
240 64 14
240 64 14
240 90 18
240 90 52
240 91 28
240 91 86
240 91 53
241 2 26
241 2 26
241 34 71
241 34 71
242 16 13
242 16 89
242 16 45
242 44 73
242 54 6
242 54 6
242 66 30
242 66 30
242 88 44
242 88 73
242 92 76
242 92 62
242 92 61
243 49 65
243 49 65
243 68 78
243 68 78
244 75 41
244 75 41
244 86 41
244 86 41
245 10 18
245 10 18
245 14 15
245 14 15
246 7 64
246 7 64
246 64 58
246 64 58
247 12 38
247 12 38
247 82 48
247 82 48
248 47 54
248 47 54
248 52 33
248 52 29
248 52 30
248 80 29
248 80 29
249 24 93
249 24 93
249 44 59
249 44 59
249 69 14
249 69 14
250 9 90
250 9 90
250 91 54
250 91 54
251 7 83
251 7 83
251 23 2
251 23 1
251 23 91
251 59 76
251 59 76
252 14 94
252 14 94
252 22 54
252 22 54
252 76 10
252 76 10
252 95 65
252 95 15
252 95 14
253 7 38
253 32 39
253 32 39
253 39 7
253 39 38
253 76 67
253 76 67
254 17 49
254 17 76
254 17 92
254 38 4
254 38 4
254 45 71
254 45 71
254 96 97
254 96 97
255 21 36
255 21 36
255 31 18
255 31 18
256 64 30
256 64 30
256 93 83
256 93 83
257 37 85
257 37 85
257 39 86
257 39 86
257 72 9
257 73 72
257 73 9
257 74 20
258 63 24
258 63 24
258 88 91
258 88 91
259 27 90
259 27 90
259 46 7
259 46 7
260 7 43
260 7 43
260 32 83
260 55 83
260 71 98
260 71 98
260 73 90
260 73 90
260 94 83
261 6 31
261 6 31
261 11 57
261 11 57
261 72 99
261 72 99
262 2 26
262 2 25
262 2 93
262 22 64
262 23 22
262 23 64
262 44 71
262 44 71
262 94 24
262 94 24
263 42 2
263 42 2
263 71 38
263 71 65
263 71 64
263 88 29
263 88 29
264 1 93
264 1 93
264 47 97
264 47 97
265 39 100
265 50 88
265 50 88
265 55 100
265 76 73
265 76 73
265 90 100
266 7 26
266 7 26
266 54 15
266 54 15
266 62 13
266 62 49
266 62 11
267 12 43
267 12 43
267 30 12
267 30 12
268 30 62
268 30 62
268 67 80
268 67 80
268 101 67
268 101 97
268 101 98
269 21 56
269 21 56
269 68 84
269 68 84
270 16 52
270 16 52
270 63 64
270 63 64
271 45 85
271 45 85
271 58 66
271 58 66
271 76 69
271 76 50
271 76 72
272 47 95
272 47 95
272 61 6
272 61 6
273 45 33
273 45 33
273 79 64
273 79 89
273 79 73
273 84 41
273 84 41
273 102 48
273 102 93
273 102 52
274 48 53
274 48 18
274 48 49
274 75 68
274 75 68
274 89 67
274 89 67
275 5 57
275 5 57
275 34 85
275 34 96
275 34 69
275 37 43
275 37 43
275 103 12
275 103 98
275 103 78
276 7 38
276 9 95
276 9 95
276 20 36
276 20 69
276 20 83
276 29 38
276 54 38
276 56 70
276 56 70
276 91 104
276 91 104
277 28 93
277 28 93
277 29 89
277 29 89
277 50 51
277 50 47
277 51 47
278 76 13
278 76 13
278 95 70
278 95 70
279 78 65
279 78 96
279 78 46
279 86 58
279 86 58
279 92 65
279 92 65
280 49 25
280 49 25
280 63 35
280 63 35
280 105 106
280 105 106
281 7 43
281 7 92
281 7 44
281 40 56
281 40 56
281 68 25
281 68 25
282 26 87
282 26 87
282 72 8
282 72 8
282 75 61
282 75 49
282 75 11
282 107 108
282 107 109
282 107 8
283 86 68
283 86 68
283 108 53
283 108 53
284 78 6
284 78 6
284 81 80
284 81 80
285 33 69
285 33 69
285 57 54
285 57 54
286 40 48
286 40 48
286 40 5
286 40 87
286 40 6
286 88 12
286 88 12
286 110 43
286 110 107
286 110 20
287 36 78
287 36 78
287 39 91
287 39 91
288 18 49
288 18 49
288 26 104
288 26 104
288 26 74
288 26 90
288 26 69
289 18 111
289 18 111
289 69 106
289 69 106
289 98 93
289 98 93
289 112 18
289 112 82
289 112 12
290 62 4
290 62 4
290 91 95
290 91 95
291 35 97
291 49 92
291 49 92
291 57 35
291 57 97
291 100 43
291 100 43
292 35 42
292 35 42
292 106 16
292 106 16
293 8 37
293 28 68
293 28 68
293 44 84
293 44 51
293 84 51
293 105 14
293 105 14
293 113 8
293 113 37
294 29 21
294 29 21
294 92 14
294 92 14
295 31 106
295 31 106
295 41 114
295 49 37
295 49 37
295 94 114
295 100 114
296 18 47
296 18 47
296 34 46
296 34 46
297 41 83
297 41 83
297 42 12
297 42 12
298 39 104
298 39 104
298 62 34
298 62 34
299 1 106
299 1 106
299 97 86
299 97 86
300 16 82
300 16 82
300 51 33
300 51 33
301 9 21
301 9 21
301 12 13
301 12 91
301 12 29
301 60 14
301 60 14
302 46 115
302 50 68
302 50 10
302 50 109
302 75 115
302 81 115
302 112 67
302 112 67
302 113 46
302 113 46
303 34 102
303 34 102
303 76 95
303 76 95
304 33 51
304 33 51
304 78 45
304 78 45
304 113 117
304 116 113
304 116 117
305 78 97
305 78 43
305 78 42
305 81 12
305 81 12
305 85 107
305 85 107
305 118 92
305 118 64
305 118 41
306 11 65
306 11 65
306 28 91
306 28 91
307 24 76
307 24 76
307 70 57
307 70 57
308 15 51
308 15 51
308 91 14
308 91 14
309 88 8
309 88 8
309 110 91
309 110 91
309 113 41
309 113 97
309 113 90
310 34 114
310 34 114
310 61 37
310 61 37
311 11 63
311 11 63
311 34 83
311 34 83
312 77 65
312 77 104
312 77 115
312 96 91
312 96 91
312 117 73
312 117 73
313 24 91
313 24 91
313 30 67
313 30 114
313 30 78
313 86 34
313 86 34
313 103 48
313 119 103
313 119 48
314 19 104
314 19 104
314 67 15
314 67 15
315 20 91
315 20 91
315 49 57
315 49 57
316 97 70
316 97 70
316 97 69
316 97 69
317 34 76
317 34 76
317 57 62
317 57 62
318 18 38
318 18 38
318 62 41
318 62 41
319 16 120
319 46 47
319 46 47
319 58 21
319 58 21
319 63 120
319 97 120
319 102 23
319 102 111
319 102 116
320 45 46
320 45 46
320 100 52
320 100 52
321 20 93
321 20 93
321 49 121
321 56 121
321 79 88
321 79 88
321 83 70
321 83 11
321 83 116
321 106 121
322 16 43
322 16 43
322 90 26
322 90 26
323 54 20
323 54 20
323 64 90
323 64 90
324 29 23
324 29 36
324 29 121
324 43 49
324 43 49
324 52 14
324 52 14
325 22 33
325 22 57
325 22 6
325 48 109
325 48 109
325 73 90
325 73 90
326 19 42
326 48 34
326 48 34
326 78 89
326 78 89
326 109 19
326 109 42
327 5 12
327 5 12
327 21 114
327 52 96
327 52 27
327 68 114
327 89 78
327 89 78
327 96 27
327 117 114
328 10 11
328 10 93
328 10 27
328 24 28
328 24 28
328 78 96
328 78 96
328 107 110
328 107 115
328 110 115
329 38 57
329 38 57
329 86 114
329 86 114
329 122 123
329 122 123
330 54 29
330 54 29
330 57 79
330 57 79
330 124 66
330 124 25
330 124 42
331 47 27
331 47 27
331 81 8
331 81 8
332 55 100
332 55 81
332 55 35
332 85 37
332 85 37
332 86 48
332 86 48
333 20 45
333 20 45
333 39 74
333 39 74
333 112 26
333 112 11
333 112 122
334 61 33
334 61 33
334 69 85
334 69 57
334 69 101
334 94 12
334 94 12
335 30 81
335 30 81
335 65 98
335 65 98
336 49 11
336 49 11
336 76 72
336 76 72
337 26 124
337 26 124
337 51 125
337 63 35
337 63 115
337 63 116
337 68 35
337 68 35
337 90 125
337 93 125
338 22 126
338 22 126
338 34 101
338 34 101
338 35 66
338 35 66
339 61 110
339 61 110
339 114 36
339 114 36
340 22 95
340 22 95
340 97 98
340 97 98
341 4 71
341 4 90
341 71 90
341 88 125
341 88 125
341 108 121
341 108 121
342 19 46
342 19 46
342 29 128
342 35 65
342 35 65
342 37 104
342 37 15
342 37 54
342 127 29
342 127 128
343 58 41
343 58 41
343 94 65
343 94 65
344 103 87
344 103 87
344 110 50
344 110 50
345 42 31
345 42 31
345 66 32
345 66 32
346 46 54
346 46 54
346 90 5
346 90 5
346 90 92
346 90 127
346 90 111
346 129 119
346 129 109
346 129 15
347 44 56
347 64 111
347 64 111
347 124 123
347 124 123
347 130 44
347 130 56
348 70 62
348 70 62
348 126 30
348 126 30
349 28 29
349 28 29
349 40 4
349 40 4
350 95 54
350 95 54
350 127 36
350 127 36
351 24 8
351 24 8
351 74 115
351 74 115
352 22 23
352 22 23
352 84 131
352 84 131
352 93 20
352 93 64
352 93 128
352 112 5
352 112 5
353 14 64
353 14 64
353 31 19
353 31 19
353 132 12
354 111 52
354 111 52
354 128 75
354 128 75
355 44 121
355 44 121
355 106 58
355 106 58
356 13 124
356 13 124
356 53 31
356 53 31
357 79 94
357 79 94
357 83 133
357 83 133
357 94 68
357 94 68
357 114 54
357 114 106
357 114 63
358 4 91
358 4 91
358 42 66
358 45 2
358 45 2
358 90 66
358 122 66
359 96 15
359 96 15
359 114 39
359 114 39
359 134 44
359 134 104
359 134 105
360 25 105
360 25 105
360 119 61
360 119 61
360 135 62
360 135 40
360 135 61
361 50 44
361 50 44
361 116 92
361 116 92
362 35 21
362 35 21
362 79 53
362 79 53
362 136 41
362 136 25
362 136 130
363 2 137
363 2 137
363 49 30
363 49 127
363 49 36
363 112 86
363 112 86
363 125 42
363 125 42
364 121 111
364 121 111
364 130 112
364 130 112
365 8 47
365 8 47
365 35 134
365 35 17
365 103 93
365 103 93
365 134 17
366 8 100
366 8 111
366 15 84
366 15 84
366 59 6
366 59 6
366 100 111
366 111 138
366 111 138
367 48 44
367 48 44
367 89 50
367 89 23
367 89 17
367 119 94
367 119 94
368 21 78
368 21 78
368 78 84
368 78 84
368 97 50
368 137 97
368 137 50
369 118 68
369 118 68
369 136 38
369 136 38
369 139 41
369 139 2
369 139 67
370 37 59
370 37 59
370 137 6
370 137 6
370 140 103
370 140 40
370 140 113
371 121 34
371 121 34
371 140 74
371 140 74
371 141 61
371 141 130
371 141 2
372 13 74
372 13 74
372 60 22
372 60 22
372 140 142
372 140 142
373 15 33
373 15 33
373 77 124
373 77 124
374 20 98
374 20 98
374 124 128
374 124 128
375 1 105
375 1 105
375 46 47
375 46 41
375 46 58
375 68 137
375 68 137
376 7 91
376 7 91
376 99 46
376 99 46
376 143 144
